timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
474942,-116.0,1500,1,0,0,13.818,0.054,5015.7
476442,483.46,1500,2,0,0,36.636,0.1473,13368.6
477482,245.17,1040,2,0,1,39.893,0.1635,10068.1
478982,214.28,1500,2,0,0,27.64,0.096,10035.0
480482,-142.44,1500,1,0,0,13.693,0.0493,5053.9
481982,232.65,1500,2,0,0,27.648,0.1227,10034.0
483482,-144.0,1500,1,0,0,13.953,0.0787,5021.5
484982,-154.21,1500,1,0,0,13.844,0.066,5067.1
485938,257.52,956,1,0,1,41.575,0.1883,9682.5
487438,-200.91,1500,1,0,0,17.793,0.6227,6525.3
488938,-680.57,1500,0,0,0,3.149,0.9313,1206.0
490438,532.28,1500,2,0,0,41.067,0.1893,14901.1
491938,-144.02,1500,1,0,0,14.004,0.0533,5108.1
493438,483.82,1500,2,0,0,38.873,0.2,14128.6
493938,68.19,500,1,0,1,41.752,0.202,5053.9
495438,541.72,1500,2,0,0,41.269,0.1827,14986.7
496181,155.53,743,1,0,1,39.68,0.1763,7138.8
497681,-344.9,1500,0,0,0,4.024,0.506,1524.9
498779,239.78,1098,2,0,1,37.745,0.1667,10053.9
