timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
7075,-99.21,52,0,0,1,5.748,0.0,71.5
7260,-89.02,185,0,0,1,9.071,0.0,404.4
7298,-99.35,38,0,0,1,5.571,0.0,53.9
7354,-99.67,56,0,0,1,5.386,0.0,67.1
7469,-96.39,115,0,0,1,6.78,0.0,192.9
7489,-99.31,20,0,0,1,8.23,0.0,34.1
7536,-101.89,47,0,0,1,7.585,0.1489,80.7
7556,-99.86,20,0,0,1,7.237,0.0,23.6
7595,-100.08,39,0,0,1,4.256,0.0,41.5
7658,-97.9,63,0,0,1,6.819,0.0,108.1
7732,-93.93,74,0,0,1,10.571,0.0,192.9
7768,-100.46,36,0,0,1,4.131,0.0,30.6
7793,-99.71,25,0,0,1,6.337,0.0,32.2
7851,-99.6,58,0,0,1,5.074,0.0,71.1
7870,-98.65,19,0,0,1,10.305,0.0,45.5
7898,-99.97,28,0,0,1,5.664,0.0,30.6
7956,-99.09,58,0,0,1,5.562,0.0,80.7
8022,-99.96,66,0,0,1,4.551,0.0,73.3
8062,-99.97,40,0,0,1,4.826,0.0,44.3
8348,-91.94,286,0,0,1,6.963,0.0,460.2
8374,-99.79,26,0,0,1,6.268,0.0,31.8
8424,-96.05,50,0,0,1,10.834,0.0,127.0
8491,-99.61,67,0,0,1,4.965,0.0,80.7
8551,-96.95,60,0,0,1,8.28,0.0,121.9
8707,-98.82,156,0,0,1,5.163,0.0,192.9
8784,-101.52,77,0,0,1,3.086,0.0,56.8
8806,-98.37,22,0,0,1,10.559,0.0,53.9
8851,-99.53,45,0,0,1,8.994,0.0889,94.5
8868,-98.75,17,0,0,1,10.41,0.0,41.5
8885,-99.76,17,0,0,1,8.836,0.0,21.8
8904,-98.21,19,0,0,1,11.233,0.0,53.9
8949,-99.78,45,0,0,1,4.567,0.0,53.9
9178,-94.33,229,0,0,1,6.596,0.0,354.7
9225,-96.34,47,0,0,1,11.316,0.0213,127.8
9244,-99.42,19,0,0,1,8.411,0.0,30.8
9325,-97.45,81,0,0,1,6.878,0.0,135.8
9354,-98.81,29,0,0,1,7.227,0.0,53.9
9410,-100.93,56,0,0,1,3.405,0.0,44.4
9468,-100.97,58,0,0,1,3.387,0.0,45.8
9563,-93.58,95,0,0,1,9.53,0.0,222.3
9619,-101.66,56,0,0,1,2.623,0.0,30.6
9714,-99.06,95,0,0,1,5.105,0.0,121.9
9752,-99.35,38,0,0,1,5.578,0.0,53.9
9770,-99.19,18,0,0,1,9.535,0.0,34.0
