timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
342466,486.18,1500,2,0,0,33.606,0.08,12463.5
343966,306.43,1500,2,0,0,28.37,0.06,10527.7
345466,-102.34,1500,1,0,0,14.247,0.0427,5207.7
346966,-441.61,1500,0,0,0,8.249,0.74,3030.4
347107,-40.61,141,0,0,1,34.155,0.0071,1228.8
348607,-55.8,1500,1,0,0,15.657,0.0213,5741.0
350107,420.76,1500,2,0,0,28.688,0.032,10517.0
351607,554.97,1500,2,0,0,36.302,0.0527,13384.4
353107,449.2,1500,2,0,0,30.475,0.0393,11166.1
354607,396.15,1500,1,0,0,26.368,0.0513,9753.5
356107,438.61,1500,2,0,0,30.37,0.0533,11166.1
356821,153.03,714,1,0,1,35.825,0.0602,6234.8
356982,-41.85,161,0,0,1,30.968,0.0248,1244.3
358482,447.35,1500,2,0,0,30.659,0.042,11166.1
359982,432.41,1500,2,0,0,30.597,0.0613,11158.2
361482,46.88,1500,0,0,0,5.179,0.0093,1891.3
362982,596.42,1500,2,0,0,40.065,0.0993,14850.7
364482,-110.45,1500,1,0,0,14.408,0.036,5284.9
365982,-235.22,1500,1,0,0,13.92,0.2127,5111.6
367482,-121.15,1500,1,0,0,13.986,0.0367,5135.8
368982,582.95,1500,2,0,0,38.87,0.0833,14361.2
370482,556.03,1500,2,0,0,38.203,0.0953,14013.8
371982,531.26,1500,2,0,0,37.604,0.1087,13728.5
373482,366.39,1500,1,0,0,24.958,0.0493,9151.9
374982,429.28,1500,2,0,0,30.571,0.066,11166.1
376482,1.46,1500,0,0,0,3.185,0.0193,1166.1
